# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1585315672, 38, 6, 39, 0, 0, 9.57%, 0, 0, 9, 1448.28
1585315677, 38, 24, 39, 0, 0, 9.57%, 0, 0, 9, 1474.10
1585315682, 38, 33, 57, 18, 0, 9.57%, 0, 0, 9, 1387.55
1585315687, 38, 33, 63, 24, 0, 9.57%, 0, 0, 9, 1332.85
1585315692, 38, 41, 66, 27, 2, 9.57%, 0, 0, 9, 1382.20
1585315697, 38, 46, 68, 28, 1, 9.57%, 0, 0, 9, 1143.20
1585315703, 38, 54, 73, 32, 0, 9.57%, 0, 0, 9, 1165.86
1585315708, 38, 62, 73, 31, 0, 9.57%, 0, 0, 9, 1108.97
1585315713, 38, 69, 74, 31, 0, 9.57%, 0, 0, 9, 880.46
1585315718, 38, 69, 75, 32, 0, 9.57%, 0, 0, 9, 1184.19
1585315723, 38, 71, 76, 32, 0, 9.57%, 0, 0, 9, 1192.73
1585315733, 38, 72, 76, 31, 0, 9.57%, 0, 0, 9, 1149.06
1585315738, 38, 72, 77, 32, 0, 9.57%, 0, 0, 9, 1110.64
1585315743, 38, 73, 77, 31, 0, 9.57%, 0, 0, 9, 707.33
1585315748, 38, 73, 78, 32, 0, 9.57%, 0, 0, 9, 368.43
1585315753, 38, 73, 78, 32, 0, 9.57%, 1, 0, 9, 287.40
1585315759, 38, 74, 78, 31, 0, 9.57%, 1, 0, 9, 646.66
1585315769, 38, 77, 78, 30, 0, 9.57%, 1, 0, 9, 679.12
1585315779, 39, 6, 78, 29, 0, 9.57%, 1, 0, 9, 926.28
1585315784, 39, 24, 79, 30, 0, 9.57%, 1, 0, 9, 1077.82
1585315789, 39, 38, 81, 32, 0, 9.57%, 1, 0, 10, 887.36
1585315794, 39, 45, 81, 32, 0, 9.57%, 1, 0, 10, 1211.11
1585315804, 39, 46, 81, 31, 0, 9.57%, 1, 0, 10, 1146.78
1585315810, 39, 47, 81, 31, 0, 9.57%, 1, 0, 10, 1186.27
1585315815, 39, 60, 81, 30, 0, 9.57%, 1, 0, 10, 805.28
1585315820, 39, 65, 81, 29, 0, 9.57%, 1, 0, 10, 1005.69
1585315835, 39, 70, 82, 29, 0, 9.57%, 1, 0, 10, 1155.64
1585315845, 39, 78, 83, 29, 0, 9.57%, 1, 0, 10, 1245.36
1585315850, 40, 2, 83, 28, 0, 9.57%, 1, 0, 10, 1165.95
1585315855, 40, 20, 85, 30, 0, 9.57%, 1, 0, 10, 1134.80
1585315861, 40, 24, 85, 30, 0, 9.57%, 1, 0, 10, 1047.90
1585315866, 40, 41, 85, 30, 0, 9.57%, 1, 0, 10, 1129.81
1585315871, 40, 45, 85, 30, 0, 9.57%, 1, 0, 10, 1162.65
1585315876, 40, 46, 85, 30, 0, 9.57%, 1, 0, 10, 1014.09
1585315881, 40, 64, 86, 31, 0, 9.57%, 1, 0, 10, 1099.66
1585315891, 40, 66, 86, 30, 0, 9.57%, 1, 0, 10, 725.15
1585315896, 40, 75, 86, 29, 0, 9.57%, 1, 0, 10, 895.99
1585315911, 40, 79, 86, 28, 0, 9.57%, 1, 0, 10, 468.26
1585315921, 41, 16, 86, 27, 0, 9.57%, 1, 0, 10, 1186.90
1585315927, 41, 21, 86, 27, 0, 9.57%, 1, 0, 10, 1038.26
1585315932, 41, 28, 88, 29, 0, 9.57%, 1, 0, 10, 1119.01
1585315937, 41, 40, 88, 29, 0, 9.57%, 1, 0, 10, 1165.05
1585315942, 41, 41, 88, 28, 0, 9.57%, 1, 0, 10, 1131.42
1585315947, 41, 44, 88, 28, 0, 9.57%, 1, 0, 10, 1100.59
1585315952, 41, 46, 88, 27, 0, 9.57%, 1, 0, 10, 1033.41
1585315957, 41, 50, 88, 27, 0, 9.57%, 1, 0, 10, 961.67
1585315962, 41, 51, 88, 26, 0, 9.57%, 1, 0, 10, 1140.04
1585315967, 41, 56, 88, 25, 0, 9.57%, 1, 0, 10, 1184.23
1585315978, 41, 59, 88, 24, 0, 9.57%, 1, 0, 10, 930.58
1585315983, 41, 61, 88, 23, 0, 9.57%, 1, 0, 10, 816.16
1585315988, 41, 70, 88, 22, 0, 9.57%, 1, 0, 10, 945.14
1585315998, 41, 72, 88, 22, 0, 9.57%, 1, 0, 10, 1176.02
1585316003, 41, 73, 88, 22, 0, 9.57%, 1, 0, 10, 248.73
1585316013, 41, 82, 89, 23, 0, 9.57%, 1, 0, 10, 1300.61
1585316018, 41, 87, 90, 23, 0, 9.57%, 1, 0, 10, 1173.47
1585316028, 42, 9, 91, 23, 0, 9.57%, 1, 0, 10, 1132.41
1585316033, 42, 19, 91, 23, 0, 9.57%, 1, 0, 10, 1200.80
1585316039, 42, 27, 92, 24, 0, 9.57%, 1, 0, 10, 1207.04
1585316044, 42, 41, 92, 24, 0, 9.57%, 1, 0, 10, 1275.92
1585316049, 42, 46, 93, 25, 0, 9.57%, 1, 0, 10, 1304.27
1585316054, 42, 52, 93, 25, 0, 9.57%, 1, 0, 10, 1147.55
1585316059, 42, 63, 93, 24, 0, 9.57%, 1, 0, 10, 913.39
1585316064, 42, 67, 93, 23, 0, 9.57%, 1, 0, 10, 821.76
1585316074, 42, 80, 93, 22, 0, 9.57%, 1, 0, 10, 726.11
1585316095, 42, 85, 93, 21, 0, 9.57%, 1, 0, 10, 1072.85
1585316105, 42, 86, 93, 20, 0, 9.57%, 1, 0, 10, 772.30
1585316115, 42, 91, 93, 19, 0, 9.57%, 1, 0, 10, 1003.01
